nombre,run,dv,correo,nombre_usuario,contrasena,telefono_contacto,puntos,codigo_agenda,etiqueta,codigo_reserva,fecha,monto,cantidad_personas
Patricio Arevalo Archuleta,12996122,8,Patricioarchuleta@edubus.cal,patricio1206,djO43SFCiqpeH,\+56 2 8781 9674,5918,56359,Vacaciones,503180,2026-06-03,810000,5
Diana Guerra Quiroz,18385984,6,diguqu@outluc.com,diguqu,lZ1hQklM,\+56 9 2707 5892,7215,57310,Salida con Familia,503181,2025-12-29,644000,7
Diana Guerra Quiroz,18385984,6,diguqu@outluc.com,diguqu,lZ1hQklM,\+56 9 2707 5892,7215,57310,Salida con Familia,503182,2025-04-02,714000,7
Diana Guerra Quiroz,18385984,6,diguqu@outluc.com,diguqu,lZ1hQklM,\+56 9 2707 5892,7215,57310,Salida con Familia,503183,2025-01-29,2310000,7
Sta. Ana Vásquez Soria,29911553,4,stanváso@edubus.cal,stanváso,gXzmPG0Rixv9r,\+56 2 2056 7066,8143,56578,Salida con Familia,503184,2025-01-02,270000,2
Lucas Mercado Velasco,16619114,9,Lucasvelasco@outluc.com,lucas3052,tmyeam6fFB6M,\+56 2 4098 7186,1882,56538,Aniversario,503190,2025-02-23,1674000,9
Lucas Mercado Velasco,16619114,9,Lucasvelasco@outluc.com,lucas3052,tmyeam6fFB6M,\+56 2 4098 7186,1882,56538,Aniversario,503194,2025-01-26,1611000,9
Patricio Ibarra Barrera,17005957,3,patricio6944@edubus.cal,Patriciobarrera,wA0G63FNg,\+56 9 3127 5836,6809,56015,Salida con Amigos,503198,2025-02-15,650000,2
Patricio Ibarra Barrera,17005957,3,patricio6944@edubus.cal,Patriciobarrera,wA0G63FNg,\+56 9 3127 5836,6809,56015,Salida con Amigos,503206,2025-07-19,68000,2
Patricio Ibarra Barrera,17005957,3,patricio6944@edubus.cal,Patriciobarrera,wA0G63FNg,\+56 9 3127 5836,6809,56015,Salida con Amigos,503207,2025-07-26,296000,2
Catalina Guevara Pulido,19079717,1,catalina9531@outluc.com,cagupu,o57FdF6jmI2rJSVZ,\+56 2 6612 9155,9601,56643,Cena de Trabajo,503208,2025-07-16,402000,3
Sta. Cecilia Cedillo Puente,21273035,1,Sta.puente@marmol.com,sta.9338,aZeAoLzbSbAB5,\+56 2 1716 7265,2312,56086,Salida con Familia,503216,2026-04-05,378000,6
Sta. Cecilia Cedillo Puente,21273035,1,Sta.puente@marmol.com,sta.9338,aZeAoLzbSbAB5,\+56 2 1716 7265,2312,56086,Salida con Familia,503217,2026-06-15,498000,6
Sta. Teodoro Otero Valle,25955553,1,Sta.valle@marmol.com,sta.8167,5DKp7XqoB,\+56 2 8660 3872,4132,57283,Cena de Trabajo,503222,2025-10-16,690000,10
Sta. Teodoro Otero Valle,25955553,1,Sta.valle@marmol.com,sta.8167,5DKp7XqoB,\+56 2 8660 3872,4132,57283,Cena de Trabajo,503223,2025-07-23,700000,10
Sta. Luz Patiño Cedillo,22268894,9,Sta.cedillo@wass.com,sta.7751,kSZKZi3WoPB,\+56 9 9347 4595,4583,57026,Cena de Trabajo,503227,2025-12-06,2844000,6
Leonor Moreno Valadez,12516993,7,Leonorvaladez@tourket.com,lemova,k4rbBYWAoviAO2,\+56 2 2308 1288,8729,57349,Salida con Amigos,503228,2025-09-07,1040000,4
Leonor Moreno Valadez,12516993,7,Leonorvaladez@tourket.com,lemova,k4rbBYWAoviAO2,\+56 2 2308 1288,8729,57349,Salida con Amigos,503233,2026-02-26,760000,4
Leonor Moreno Valadez,12516993,7,Leonorvaladez@tourket.com,lemova,k4rbBYWAoviAO2,\+56 2 2308 1288,8729,57349,Salida con Amigos,503241,2025-03-13,1312000,4
Lourdes Villagómez Villa,13339227,0,Lourdesvilla@tourket.com,lovivi,0HfscpIWwCg6,\+56 9 5199 5657,8117,56198,Salida con Amigos,503242,2025-02-06,208000,2
Lourdes Villagómez Villa,13339227,0,Lourdesvilla@tourket.com,lovivi,0HfscpIWwCg6,\+56 9 5199 5657,8117,56198,Salida con Amigos,503248,2025-05-16,448000,2
Tomás Linares Banda,17659708,9,toliba@marmol.com,tomás4962,C3ZuaiTEe7tnG,\+56 2 7198 7974,7968,57203,Vacaciones,503249,2025-01-18,2352000,6
Tomás Linares Banda,17659708,9,toliba@marmol.com,tomás4962,C3ZuaiTEe7tnG,\+56 2 7198 7974,7968,57203,Vacaciones,503250,2025-03-31,582000,6
Alberto Limón Jáquez,28270053,0,allijá@outluc.com,alberto5508,JoTFQ5Gv,\+56 2 0837 7965,224,57020,Salida con Amigos,503252,2025-08-20,620000,10
Alberto Limón Jáquez,28270053,0,allijá@outluc.com,alberto5508,JoTFQ5Gv,\+56 2 0837 7965,224,57020,Salida con Amigos,503258,2025-10-14,2460000,10
Felipe Aranda Brito,7151458,7,fearbr@edubus.cal,Felipebrito,eR0wiorvDFH3e,\+56 9 2576 5734,970,55973,Cena de Trabajo,503259,2025-02-06,1304000,8
Felipe Aranda Brito,7151458,7,fearbr@edubus.cal,Felipebrito,eR0wiorvDFH3e,\+56 9 2576 5734,970,55973,Cena de Trabajo,503260,2025-02-06,688000,8
Adriana Sanabria Delatorre,3501730,5,adriana3731@marmol.com,adsade,mLpwK2Zxlg0PgEe,\+56 2 7470 1396,141,56497,Aniversario,503261,2025-09-30,122000,2
Adriana Sanabria Delatorre,3501730,5,adriana3731@marmol.com,adsade,mLpwK2Zxlg0PgEe,\+56 2 7470 1396,141,56497,Aniversario,503267,2025-08-11,78000,2
Isabel Ceja Montenegro,11081593,0,isabel8307@wass.com,isabel3935,kMIGwWP085W,\+56 9 5557 5123,789,57212,Aniversario,503269,2025-04-03,1490000,10
Isabel Ceja Montenegro,11081593,0,isabel8307@wass.com,isabel3935,kMIGwWP085W,\+56 9 5557 5123,789,57212,Aniversario,503270,2025-06-11,1970000,10
Vicente Mata Deleón,20822192,2,vicente6063@viajesanma.com,vimade,5DVSqRAt4W,\+56 2 2782 5980,189,56432,Vacaciones,503271,2025-04-26,1168000,8
Vicente Mata Deleón,20822192,2,vicente6063@viajesanma.com,vimade,5DVSqRAt4W,\+56 2 2782 5980,189,56432,Vacaciones,503273,2025-08-20,552000,8
Alfonso Delgadillo Zayas,21227036,9,Alfonsozayas@tourket.com,Alfonsozayas,7Wso0Xnh43,\+56 9 8149 9243,9769,56162,Salida con Amigos,503274,2025-01-08,440000,5
Alfonso Delgadillo Zayas,21227036,9,Alfonsozayas@tourket.com,Alfonsozayas,7Wso0Xnh43,\+56 9 8149 9243,9769,56162,Salida con Amigos,503279,2025-01-01,215000,5
Alfonso Delgadillo Zayas,21227036,9,Alfonsozayas@tourket.com,Alfonsozayas,7Wso0Xnh43,\+56 9 8149 9243,9769,56162,Salida con Amigos,503286,2025-06-20,990000,5
Sta. César Alcala Maya,28913283,0,Sta.maya@viajesanma.com,stcéalma,On5B9kit,\+56 9 1308 8272,9818,56265,Vacaciones,503288,2025-03-26,730000,5
Mariana Cornejo Pacheco,26188140,3,mariana8489@viajesanma.com,Marianapacheco,nzlA84uB,\+56 9 9586 6684,997,56305,Vacaciones,503289,2025-01-08,238000,2
Ana Luisa Vaca Escobar,18001793,3,ana2453@marmol.com,anluvaes,6IqHYNmqvcL6,\+56 2 0645 9560,5274,56046,Salida con Familia,503293,2025-02-12,126000,1
Ana Luisa Vaca Escobar,18001793,3,ana2453@marmol.com,anluvaes,6IqHYNmqvcL6,\+56 2 0645 9560,5274,56046,Salida con Familia,503294,2025-06-25,128000,1
Clemente Alba Nava,20195468,1,clemente1183@marmol.com,Clementenava,DyODkvT5G3iyFa,\+56 9 4356 8736,4372,56769,Cena de Trabajo,503295,2025-09-12,1211000,7
Clemente Alba Nava,20195468,1,clemente1183@marmol.com,Clementenava,DyODkvT5G3iyFa,\+56 9 4356 8736,4372,56769,Cena de Trabajo,503296,2026-05-28,406000,7
Clemente Alba Nava,20195468,1,clemente1183@marmol.com,Clementenava,DyODkvT5G3iyFa,\+56 9 4356 8736,4372,56769,Cena de Trabajo,503297,2025-04-05,707000,7
Luis Miguel Oquendo Arias,29399448,0,luis9289@outluc.com,lumioqar,mwXAyB1Egf3Y,\+56 2 2898 0677,3138,56523,Salida con Amigos,503298,2025-03-13,200000,1
Arturo Marroquín Delapaz,678380,5,arturo7058@viajesanma.com,arturo1344,Nc8drSh37Vs,\+56 9 8147 5868,7536,56508,Aniversario,503302,2026-01-13,820000,10
Arturo Marroquín Delapaz,678380,5,arturo7058@viajesanma.com,arturo1344,Nc8drSh37Vs,\+56 9 8147 5868,7536,56508,Aniversario,503303,2025-12-25,1550000,10
Arturo Marroquín Delapaz,678380,5,arturo7058@viajesanma.com,arturo1344,Nc8drSh37Vs,\+56 9 8147 5868,7536,56508,Aniversario,503311,2025-08-02,430000,10
Amalia Cazares Ortega,21307104,1,amcaor@marmol.com,Amaliaortega,iqL7NFLu0JCg,\+56 2 5314 9708,8585,56768,Vacaciones,503317,2026-03-04,120000,4
Amalia Cazares Ortega,21307104,1,amcaor@marmol.com,Amaliaortega,iqL7NFLu0JCg,\+56 2 5314 9708,8585,56768,Vacaciones,503321,2025-12-07,1056000,4
Amalia Cazares Ortega,21307104,1,amcaor@marmol.com,Amaliaortega,iqL7NFLu0JCg,\+56 2 5314 9708,8585,56768,Vacaciones,503322,2026-04-08,360000,4
Miguel Bermúdez Cazares,12356733,1,Miguelcazares@wass.com,mibeca,CWWnDnIH08U2,\+56 2 5121 6189,690,56442,Aniversario,503323,2025-04-14,1440000,6
Miguel Bermúdez Cazares,12356733,1,Miguelcazares@wass.com,mibeca,CWWnDnIH08U2,\+56 2 5121 6189,690,56442,Aniversario,503324,2025-03-18,384000,6
Verónica Dueñas Anaya,10331415,1,veduan@viajesanma.com,Verónicaanaya,T5qh9zaWMJ,\+56 9 9518 7333,5707,56342,Cena de Trabajo,503331,2025-12-31,904000,8
Verónica Dueñas Anaya,10331415,1,veduan@viajesanma.com,Verónicaanaya,T5qh9zaWMJ,\+56 9 9518 7333,5707,56342,Cena de Trabajo,503332,2025-01-16,736000,8
Verónica Dueñas Anaya,10331415,1,veduan@viajesanma.com,Verónicaanaya,T5qh9zaWMJ,\+56 9 9518 7333,5707,56342,Cena de Trabajo,503333,2025-03-20,832000,8
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,57138,Vacaciones,503341,2026-05-31,438000,6
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,57138,Vacaciones,503342,2025-04-04,900000,6
Magdalena García Urrutia,19796431,6,Magdalenaurrutia@viajesanma.com,Magdalenaurrutia,nXbagZW2,\+56 2 4452 6380,2899,57138,Vacaciones,503343,2025-09-21,1116000,6
Sr. Carla Palomino Caballero,20712791,4,sr.1183@viajesanma.com,Sr.caballero,48ueTLO68hW8,\+56 9 0470 4813,294,56965,Salida con Familia,503347,2025-07-21,1575000,9
Diego Gamez Arroyo,4098698,7,diego8065@tourket.com,digaar,lGJQf0t6FL9AGdc,\+56 9 9529 6030,7386,57103,Salida con Familia,503348,2025-06-05,344000,4
Diego Gamez Arroyo,4098698,7,diego8065@tourket.com,digaar,lGJQf0t6FL9AGdc,\+56 9 9529 6030,7386,57103,Salida con Familia,503349,2025-04-22,460000,4
Sta. Luz Patiño Cedillo,22268894,9,Sta.cedillo@wass.com,sta.7751,kSZKZi3WoPB,\+56 9 9347 4595,4583,57026,Cena de Trabajo,503350,2026-02-19,663000,3
Sta. Víctor Cortés Vázquez,29684971,5,sta.1061@wass.com,Sta.vázquez,5uUuinjApJsRv,\+56 9 7138 9319,1825,56286,Cena de Trabajo,503356,2025-01-16,204000,6
Sta. Víctor Cortés Vázquez,29684971,5,sta.1061@wass.com,Sta.vázquez,5uUuinjApJsRv,\+56 9 7138 9319,1825,56286,Cena de Trabajo,503357,2025-03-09,2040000,6
Ana Luisa Muñiz Galarza,13482268,6,Anagalarza@viajesanma.com,Anagalarza,EsuSX5JLpiSnhX,\+56 2 5895 3722,3910,56077,Salida con Amigos,503361,2025-02-08,315000,1
Ana Luisa Muñiz Galarza,13482268,6,Anagalarza@viajesanma.com,Anagalarza,EsuSX5JLpiSnhX,\+56 2 5895 3722,3910,56077,Salida con Amigos,503364,2025-01-29,162000,1
Patricio Arevalo Archuleta,12996122,8,Patricioarchuleta@edubus.cal,patricio1206,djO43SFCiqpeH,\+56 2 8781 9674,5918,56359,Vacaciones,503367,2025-03-04,855000,5
Patricio Arevalo Archuleta,12996122,8,Patricioarchuleta@edubus.cal,patricio1206,djO43SFCiqpeH,\+56 2 8781 9674,5918,56359,Vacaciones,503368,2025-01-27,575000,5
Sta. Enrique Nava Robledo,16065597,6,stennaro@viajesanma.com,Sta.robledo,LZ9pn331ckU0YUp,\+56 9 3583 6992,3653,56941,Aniversario,503369,2025-05-08,474000,6
Sta. Enrique Nava Robledo,16065597,6,stennaro@viajesanma.com,Sta.robledo,LZ9pn331ckU0YUp,\+56 9 3583 6992,3653,56941,Aniversario,503376,2025-07-11,1170000,6
Ana Lerma Villalobos,19208551,9,ana7199@outluc.com,ana6204,TgRHu3zbAx,\+56 9 8808 7439,3017,56862,Salida con Amigos,503381,2025-03-28,2464000,7
Hernán Espino Delrío,1365062,4,Hernándelrío@tourket.com,hernán2333,Fxm7E91n,\+56 9 7441 1544,8044,56075,Cena de Trabajo,503382,2025-11-05,235000,5
Hernán Espino Delrío,1365062,4,Hernándelrío@tourket.com,hernán2333,Fxm7E91n,\+56 9 7441 1544,8044,56075,Cena de Trabajo,503387,2025-02-14,2045000,5
Hernán Espino Delrío,1365062,4,Hernándelrío@tourket.com,hernán2333,Fxm7E91n,\+56 9 7441 1544,8044,56075,Cena de Trabajo,503388,2025-07-13,1240000,5
Margarita Velasco Gil,8294261,0,margarita8043@viajesanma.com,Margaritagil,SnHCct3KVvq,\+56 9 4912 6820,6484,57142,Salida con Amigos,503389,2026-03-03,1192000,8
Margarita Velasco Gil,8294261,0,margarita8043@viajesanma.com,Margaritagil,SnHCct3KVvq,\+56 9 4912 6820,6484,57142,Salida con Amigos,503392,2025-01-04,816000,8
Margarita Velasco Gil,8294261,0,margarita8043@viajesanma.com,Margaritagil,SnHCct3KVvq,\+56 9 4912 6820,6484,57142,Salida con Amigos,503398,2025-04-30,3688000,8
Sta. Luz Moreno Collado,8726997,3,sta.5055@tourket.com,sta.4161,d9XEekIp04QSsyG,\+56 9 5901 0721,3905,57192,Salida con Familia,503399,2025-08-01,636000,2
Teodoro Garay Bahena,12017283,2,teodoro4957@viajesanma.com,Teodorobahena,6XNqqeN1,\+56 2 0798 8591,6994,57402,Salida con Familia,503400,2025-04-07,132000,6
Teodoro Garay Bahena,12017283,2,teodoro4957@viajesanma.com,Teodorobahena,6XNqqeN1,\+56 2 0798 8591,6994,57402,Salida con Familia,503401,2025-05-02,426000,6
Sra. Marta Cotto Madera,21944023,5,sra.7182@marmol.com,Sra.madera,BFNmO8UQj,\+56 2 0192 7395,6609,57152,Cena de Trabajo,503402,2025-01-26,931000,7
Sr. María Teresa Madrigal Briseño,4479262,1,sr.6701@wass.com,Sr.briseño,cVqU49FwVcd0,\+56 9 3431 4204,8581,56631,Cena de Trabajo,503408,2026-04-03,342000,6
Sr. María Teresa Madrigal Briseño,4479262,1,sr.6701@wass.com,Sr.briseño,cVqU49FwVcd0,\+56 9 3431 4204,8581,56631,Cena de Trabajo,503415,2025-01-06,1422000,6
Sr. María Teresa Madrigal Briseño,4479262,1,sr.6701@wass.com,Sr.briseño,cVqU49FwVcd0,\+56 9 3431 4204,8581,56631,Cena de Trabajo,503421,2026-09-11,1668000,6
Lola Padrón Carrero,331148,1,lopaca@wass.com,Lolacarrero,s7fxj0r00QR1tP,\+56 9 8076 9376,1888,57169,Salida con Amigos,503428,2025-02-02,1008000,8
Lola Padrón Carrero,331148,1,lopaca@wass.com,Lolacarrero,s7fxj0r00QR1tP,\+56 9 8076 9376,1888,57169,Salida con Amigos,503434,2025-05-22,1088000,8
Sra. Yolanda Sotelo Palacios,21060609,2,sra.2311@marmol.com,Sra.palacios,qsr74dp6bUl,\+56 9 2553 5315,6039,56212,Aniversario,503438,2025-04-10,1421000,7
Sra. Yolanda Sotelo Palacios,21060609,2,sra.2311@marmol.com,Sra.palacios,qsr74dp6bUl,\+56 9 2553 5315,6039,56212,Aniversario,503439,2025-09-20,1302000,7
Soledad Ulibarri Soto,16909421,7,soledad2650@viajesanma.com,soledad8582,5eoTJn6GK6EQUW,\+56 9 0934 9623,7353,57424,Salida con Familia,503440,2025-05-18,3996000,9
Patricia Gil Alarcón,973842,8,patricia6855@viajesanma.com,Patriciaalarcón,IKbKoHvDZO0GSFK,\+56 9 6355 7813,2029,56047,Cena de Trabajo,503447,2025-10-16,2072000,7
Patricia Gil Alarcón,973842,8,patricia6855@viajesanma.com,Patriciaalarcón,IKbKoHvDZO0GSFK,\+56 9 6355 7813,2029,56047,Cena de Trabajo,503454,2025-05-23,1232000,7
Débora Zapata Quintana,14207811,2,Déboraquintana@wass.com,dézaqu,xPc85oKPy,\+56 9 2321 4679,9961,56843,Aniversario,503456,2026-02-02,4520000,10
Débora Zapata Quintana,14207811,2,Déboraquintana@wass.com,dézaqu,xPc85oKPy,\+56 9 2321 4679,9961,56843,Aniversario,503462,2025-08-30,1890000,10
Débora Zapata Quintana,14207811,2,Déboraquintana@wass.com,dézaqu,xPc85oKPy,\+56 9 2321 4679,9961,56843,Aniversario,503463,2025-11-01,1970000,10
Alfonso Gómez Melgar,11331135,5,Alfonsomelgar@marmol.com,alfonso2103,K781VtzP94Xz,\+56 2 3647 1988,9433,56052,Aniversario,503469,2025-03-12,314000,2
Alfonso Gómez Melgar,11331135,5,Alfonsomelgar@marmol.com,alfonso2103,K781VtzP94Xz,\+56 2 3647 1988,9433,56052,Aniversario,503470,2025-10-11,502000,2
Alfonso Gómez Melgar,11331135,5,Alfonsomelgar@marmol.com,alfonso2103,K781VtzP94Xz,\+56 2 3647 1988,9433,56052,Aniversario,503471,2025-05-16,438000,2
Sofia Carrion Alonso,11861945,5,Sofiaalonso@outluc.com,sofia9643,w90YqmUe4w5sqXz,\+56 9 5602 5364,6574,56606,Aniversario,503479,2025-01-19,447000,3
César Pelayo Villareal,23472180,1,cépevi@outluc.com,cépevi,eySYUqEqmtmqI0,\+56 2 6226 3580,547,56040,Vacaciones,503481,2025-12-22,440000,5
César Pelayo Villareal,23472180,1,cépevi@outluc.com,cépevi,eySYUqEqmtmqI0,\+56 2 6226 3580,547,56040,Vacaciones,503483,2025-03-08,825000,5
Ariadna Botello Jaime,9953004,9,arboja@viajesanma.com,ariadna799,x7LBomsxsaERFFGE,\+56 9 0903 2500,8719,56158,Cena de Trabajo,503490,2025-04-15,1590000,5
Ariadna Botello Jaime,9953004,9,arboja@viajesanma.com,ariadna799,x7LBomsxsaERFFGE,\+56 9 0903 2500,8719,56158,Cena de Trabajo,503494,2025-10-22,945000,5
Timoteo Serna Alva,22270751,0,Timoteoalva@tourket.com,tiseal,KiBN1drJy5w4,\+56 9 5436 6486,821,57266,Salida con Amigos,503495,2025-02-14,504000,4
Leonor Arellano Alonso,25011864,3,leonor4752@edubus.cal,learal,Z0N5Vw85ExAPqAol,\+56 9 3852 0569,3714,55961,Salida con Familia,503501,2024-12-31,450000,6
Alfredo Oquendo Armas,28701321,3,aloqar@tourket.com,Alfredoarmas,ON8Sf5RdWsrV,\+56 9 0550 0044,6407,56797,Vacaciones,503502,2025-04-05,448000,7
Alfredo Oquendo Armas,28701321,3,aloqar@tourket.com,Alfredoarmas,ON8Sf5RdWsrV,\+56 9 0550 0044,6407,56797,Vacaciones,503504,2025-11-20,896000,7
Alfredo Oquendo Armas,28701321,3,aloqar@tourket.com,Alfredoarmas,ON8Sf5RdWsrV,\+56 9 0550 0044,6407,56797,Vacaciones,503507,2025-02-02,427000,7
Mario Gómez Valencia,26850746,9,mario1193@viajesanma.com,mario5255,X2fhfybE60,\+56 2 4476 7295,1565,56510,Cena de Trabajo,503509,2025-06-02,290000,10
Elisa Sanabria Guzmán,19035030,4,elsagu@outluc.com,elsagu,bnhrI6RB,\+56 9 4632 3709,2533,56714,Salida con Familia,503510,2025-06-17,436000,4
Sta. Francisca Leiva Quintana,21252762,9,stfrlequ@viajesanma.com,sta.1633,sSOCV8BIacFwNcId,\+56 9 3667 2572,2545,56323,Cena de Trabajo,503511,2025-01-15,2667000,7
Sta. Francisca Leiva Quintana,21252762,9,stfrlequ@viajesanma.com,sta.1633,sSOCV8BIacFwNcId,\+56 9 3667 2572,2545,56323,Cena de Trabajo,503512,2025-01-17,2212000,7
Sta. Francisca Leiva Quintana,21252762,9,stfrlequ@viajesanma.com,sta.1633,sSOCV8BIacFwNcId,\+56 9 3667 2572,2545,56323,Cena de Trabajo,503520,2025-02-02,1323000,7
Juan Botello León,22359999,0,jubole@tourket.com,Juanleón,sJhEpvuTg7S5POv,\+56 2 7357 6941,7029,57241,Aniversario,503521,2026-02-11,300000,3
Juan Botello León,22359999,0,jubole@tourket.com,Juanleón,sJhEpvuTg7S5POv,\+56 2 7357 6941,7029,57241,Aniversario,503524,2025-12-12,390000,3
Guillermina Rincón Ocampo,13756841,1,gurioc@wass.com,gurioc,fF0g2l8NnyL4f,\+56 9 2721 8365,7558,55982,Vacaciones,503529,2025-10-18,3760000,8
Lorenzo Balderas Roque,17097406,9,lobaro@marmol.com,lorenzo3908,aUS2vWTEyQ4T,\+56 9 1523 1652,1972,56033,Aniversario,503536,2025-07-19,1110000,10
Ester Avilés Ybarra,1620380,7,esavyb@viajesanma.com,ester6361,Mu3B6liij8oPpn,\+56 2 5771 1431,1307,56847,Salida con Familia,503538,2025-01-13,1296000,9
Jorge Anguiano Olivares,6369872,5,jorge3522@wass.com,Jorgeolivares,OFGMXryIyy9,\+56 9 5921 9088,1899,56456,Aniversario,503539,2025-09-15,1260000,7
Jorge Anguiano Olivares,6369872,5,jorge3522@wass.com,Jorgeolivares,OFGMXryIyy9,\+56 9 5921 9088,1899,56456,Aniversario,503546,2025-08-25,833000,7
Guillermina Rincón Ocampo,13756841,1,gurioc@wass.com,gurioc,fF0g2l8NnyL4f,\+56 9 2721 8365,7558,57165,Salida con Familia,503547,2025-08-28,420000,5
Guillermina Rincón Ocampo,13756841,1,gurioc@wass.com,gurioc,fF0g2l8NnyL4f,\+56 9 2721 8365,7558,57165,Salida con Familia,503548,2025-08-08,980000,5
Guillermina Rincón Ocampo,13756841,1,gurioc@wass.com,gurioc,fF0g2l8NnyL4f,\+56 9 2721 8365,7558,57165,Salida con Familia,503555,2025-06-06,660000,5
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57239,Salida con Amigos,503559,2025-01-15,360000,10
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57239,Salida con Amigos,503560,2025-01-24,680000,10
Fernando Rangel Mota,15322489,7,feramo@outluc.com,feramo,5NYmdUvO0X,\+56 2 5950 8579,6603,57239,Salida con Amigos,503567,2025-02-19,1620000,10
Rebeca Grijalva Jáquez,5712621,3,regrjá@tourket.com,regrjá,je8kq6ykveoNC9O,\+56 9 5869 3576,4317,57087,Salida con Amigos,503568,2025-02-20,954000,9
Rebeca Grijalva Jáquez,5712621,3,regrjá@tourket.com,regrjá,je8kq6ykveoNC9O,\+56 9 5869 3576,4317,57087,Salida con Amigos,503569,2025-04-05,2214000,9
Ana María Pérez Gaona,27123556,9,Anagaona@marmol.com,Anagaona,mq02iVzWb55q,\+56 9 9163 6841,4368,56687,Cena de Trabajo,503570,2025-01-09,264000,2
Ana María Pérez Gaona,27123556,9,Anagaona@marmol.com,Anagaona,mq02iVzWb55q,\+56 9 9163 6841,4368,56687,Cena de Trabajo,503571,2025-03-22,534000,2
Ana María Pérez Gaona,27123556,9,Anagaona@marmol.com,Anagaona,mq02iVzWb55q,\+56 9 9163 6841,4368,56687,Cena de Trabajo,503574,2025-03-06,934000,2
César Polanco Santana,4486213,1,céposa@viajesanma.com,céposa,I7hNYowNqWA5q,\+56 9 2685 6038,9803,56448,Cena de Trabajo,503579,2025-01-03,1620000,5
César Polanco Santana,4486213,1,céposa@viajesanma.com,céposa,I7hNYowNqWA5q,\+56 9 2685 6038,9803,56448,Cena de Trabajo,503580,2025-01-07,1245000,5
Manuel Verduzco Llamas,474835,2,Manuelllamas@wass.com,manuel5842,rRyex35K21i,\+56 2 4952 1277,1847,56748,Vacaciones,503581,2025-03-20,1732000,4
Manuel Verduzco Llamas,474835,2,Manuelllamas@wass.com,manuel5842,rRyex35K21i,\+56 2 4952 1277,1847,56748,Vacaciones,503584,2025-12-21,1088000,4
Manuel Verduzco Llamas,474835,2,Manuelllamas@wass.com,manuel5842,rRyex35K21i,\+56 2 4952 1277,1847,56748,Vacaciones,503590,2025-11-27,804000,4
Luis Miguel Oquendo Arias,29399448,0,luis9289@outluc.com,lumioqar,mwXAyB1Egf3Y,\+56 2 2898 0677,3138,56523,Salida con Amigos,503591,2025-04-12,3564000,9
Luis Miguel Oquendo Arias,29399448,0,luis9289@outluc.com,lumioqar,mwXAyB1Egf3Y,\+56 2 2898 0677,3138,56523,Salida con Amigos,503592,2025-04-21,918000,9
Luis Miguel Oquendo Arias,29399448,0,luis9289@outluc.com,lumioqar,mwXAyB1Egf3Y,\+56 2 2898 0677,3138,56523,Salida con Amigos,503599,2025-02-13,1710000,9
Marisol Corona Solís,9435629,6,macoso@wass.com,macoso,19WPjmEKGb8,\+56 2 9321 8974,5874,57098,Salida con Amigos,503600,2026-07-07,1665000,9
Marisol Corona Solís,9435629,6,macoso@wass.com,macoso,19WPjmEKGb8,\+56 2 9321 8974,5874,57098,Salida con Amigos,503605,2025-05-07,1305000,9
Marcela Rodríguez Cepeda,1786723,7,marcela4093@tourket.com,maroce,56M5MwnEQH,\+56 2 8678 4038,3829,57411,Aniversario,503613,2025-01-24,2214000,6
Agustín Olivas Miranda,14244681,2,agustín1470@viajesanma.com,Agustínmiranda,vQZgxrbMs78P,\+56 9 8450 7804,3975,57158,Cena de Trabajo,503614,2025-06-10,1568000,8
Ana Lerma Villalobos,19208551,9,ana7199@outluc.com,ana6204,TgRHu3zbAx,\+56 9 8808 7439,3017,57389,Salida con Familia,503615,2025-03-08,295000,5
Ana Lerma Villalobos,19208551,9,ana7199@outluc.com,ana6204,TgRHu3zbAx,\+56 9 8808 7439,3017,57389,Salida con Familia,503616,2025-05-26,360000,5
Ana Lerma Villalobos,19208551,9,ana7199@outluc.com,ana6204,TgRHu3zbAx,\+56 9 8808 7439,3017,57389,Salida con Familia,503617,2025-05-25,555000,5
Daniel Arce Delatorre,28862179,9,Danieldelatorre@tourket.com,daarde,KPwa8RKOGQs4k1,\+56 9 1357 3235,5720,56366,Salida con Amigos,503618,2025-01-04,1302000,7
Daniel Arce Delatorre,28862179,9,Danieldelatorre@tourket.com,daarde,KPwa8RKOGQs4k1,\+56 9 1357 3235,5720,56366,Salida con Amigos,503625,2025-03-16,798000,7
David Colunga Delgadillo,8555133,7,Daviddelgadillo@tourket.com,dacode,HCBndzZvomn9n,\+56 2 5373 1944,7936,56666,Salida con Amigos,503629,2025-06-25,928000,4
