nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Juana Gallardo Negrón",18870545,6,,8B649s3pQur,"+56 2 6137 4989",,,,306000,7
"Sra. Miguel Ángel Vega Aragón",9420086,7,,Ux4h2l3JcS049QA,"+56 9 1919 0467",4891,,,179000,9
"Teresa Oquendo Toro",1795715,0,,VX8uRfGSBch,"+56 9 4173 2706",4646,,,685000,8
"Dorotea Urías Díaz",12325954,4,,bTY9DUWZc4M,"+56 9 6890 8170",4664,,,174000,3
"Daniel Garay Córdova",13263264,5,,gXup6BqBzaB8cM,"+56 9 8836 7880",6748,,,607000,10
"Sr. José Tello Terrazas",14726212,9,,htRFRctz09,"+56 9 1588 4817",3290,,,842000,4
"Sta. Fernando Camarillo Pelayo",17344307,1,,iZLEeuJZJ8Tk49Bx,"+56 2 1765 9118",1010,,,546000,8
"Mónica Griego Hinojosa",3149216,8,,QWJ1KYhsSHafUz,"+56 9 3024 2637",2955,,,956000,9
"Horacio Lemus Bermúdez",1030687,1,,3qHMimr2gFq20EbL,"+56 2 4617 8785",,,,445000,5
"Gabriela Aponte Alvarez",9706521,3,,QHt98suJQgB,"+56 2 5001 8883",7200,,,448000,3
"Raquel Camacho Guzmán",23662537,7,,QuTWRxx3jDw0,"+56 9 3207 1232",749,,,994000,9
"Luisa Matos Solís",15607142,5,,ds7UTCBqTqK,"+56 2 1288 1943",1970,,,523000,2
"Cristina Montes Arreola",5259778,6,,XmLAuHuZ1acFXvH,"+56 9 6469 3013",3060,,,374000,6
"Carlos Jasso Guerra",23026293,6,,RU0nzzQvOa,"+56 9 1233 5824",6142,,,879000,9
"Hugo Briseño Lugo",24745427,0,,YSdsEq1U8v,"+56 9 3930 2904",,,,253000,2
"Roberto Nieves Lovato",15790093,3,,f5nEr6DQPp,"+56 2 9039 5428",4873,,,422000,9
"Conchita Miranda Rodarte",21857984,8,,7KOUXVlGv2tA,"+56 9 4281 2497",6407,,,460000,3
"Anita Carrillo Roybal",11092090,1,,rqwwJlpX6rT570pq,"+56 9 8875 4782",7258,,,887000,1
"Cecilia Anaya Olivera",18370490,7,,SjEa0Lk1d3,"+56 2 7165 9837",8533,,,68000,8
"Sr. Alfredo Rendón Cardenas",1358214,6,,BoGD7AGproLDzcy2,"+56 2 8366 3501",3687,,,127000,1
"Victoria Rocha Jaramillo",21716360,1,,IMBQS4FNnPrc,"+56 2 4668 7488",,,,594000,1
"Amalia Águilar Mata",20770790,4,,MZ9tbNaA3ykFLmTE,"+56 9 0018 1500",9178,,,7000,6
"Juan Carlos Guerra Negrón",9396256,6,,Lk1dXOcTHBeW1,"+56 2 0237 6697",3830,,,939000,4
"Tomás Aguayo Pelayo",18892254,5,,pXvGtcD6rWC,"+56 9 3468 5738",,,,576000,2
"Julio César Villaseñor Amador",15092394,9,,TCy3yNqO0NxAyL,"+56 9 2026 5348",2145,,,293000,6
"José Delvalle Montez",2161201,4,,uYDEzUSJL6,"+56 2 6467 5257",6947,,,565000,4
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"+56 2 9112 1659",,,,552000,4
"Fernando Borrego Quintana",1819505,0,,6k6iEbdU7,"+56 9 7767 8827",,,,154000,4
"Carlos Ballesteros Díaz",28711202,5,,QM87AiVtDi1,"+56 2 5776 2650",,,,166000,1
"Pedro Valdivia Valenzuela",13849047,2,,iV6Gs1vbUdLb,"+56 2 4406 7419",8079,,,356000,9
"Sr. Pedro Palomo Parra",6999036,3,,1GPteACM,"+56 2 5422 2917",,,,894000,2
"Sr. Dolores Arevalo Casanova",27507373,2,,Lh48MrJHaPks9,"+56 9 6105 3156",4157,,,146000,5
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"+56 9 0857 2468",9010,,,397000,4
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"+56 2 3669 9446",4519,,,846000,9
"Ernesto Varela Pérez",22434188,7,,sZSBFpXU9fFlz2qZ,"+56 2 1726 1289",5415,,,502000,6
"Alberto Collazo Leal",26477194,5,,M32XkwI63HbA,"+56 2 1891 8942",,,,355000,5
"Juan Carlos Salcido Zaragoza",27327389,0,,0cy10Ez1YT,"+56 2 6774 1614",7343,,,873000,3
"Teodoro Toro Altamirano",28543121,4,,8TySy5SWjV4ShuvF,"+56 9 9949 8005",5222,,,598000,3
"Luis Sauceda Adorno",9355370,1,,l8yCMcBlOv5,"+56 2 1082 6904",7527,,,332000,6
"Ramona Lozano Águilar",24196745,6,,KEN3yNUmnxyUY,"+56 2 2688 1176",2334,,,179000,7
"Teresa Cantú Sisneros",17424178,3,,t85sOOZCfyAooJU0,"+56 9 3798 8099",579,,,52000,9
"Jesús Feliciano Castellanos",27033003,4,,Okbr6a93r1uUcOSp,"+56 2 4511 2785",,,,784000,1
"Miguel Ángel Reséndez Páez",3053412,1,,kNv5vi5BEHG,"+56 2 4974 9750",,,,788000,7
"Laura Barrera Almonte",15714200,1,,2NXQf5rmN6E8k,"+56 9 3306 3140",3290,,,329000,9
"Lilia Córdova Villa",29625752,7,,7dvg2VWI1QFo6aJ0,"+56 2 7438 0739",5368,,,69000,2
"Inés Fernández Muro",6394372,4,,aFrNWRl33IZmtv8,"+56 9 4949 2529",3340,,,637000,7
"Sra. Octavio Alaniz Velasco",987524,1,,MR2fuzM2,"+56 2 8889 5655",421,,,821000,2
"Diego Ocasio Rocha",13745946,4,,GHf8E7Hus0SuR,"+56 9 6919 9588",2118,,,171000,1
"Sergio Marroquín Robles",18406807,9,,Bcr4x4eL,"+56 9 3197 6066",,,,905000,6
"Olivia Paz Martínez",26751062,4,,pa8aXp8Onh,"+56 2 2064 3359",4652,,,768000,7
"Alberto Collazo Leal",26477194,5,,M32XkwI63HbA,"+56 2 1891 8942",,,,584000,3
"Clara Montes Rodríquez",25578143,1,,qTaThR0ryFXOG,"+56 9 5410 5096",3852,,,498000,4
"Ángela Robles Barrientos",25832718,7,,R8qAbwgHO,"+56 2 2165 2798",1853,,,736000,3
"Silvia Botello Bonilla",694040,4,,oRk5Bin7,"+56 9 3125 3938",,,,313000,8
"Sta. Andrés Valenzuela Carreón",26273976,4,,ONpUi6oMzP05,"+56 2 5645 1843",6802,,,86000,9
"Elena Gaytán Alemán",21932124,8,,yWK6fd7BXCm,"+56 9 4533 6197",,,,898000,7
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"+56 2 3669 9446",4519,,,8000,6
"Sra. Vicente Tafoya Arredondo",23017133,5,,gHPZn1jIS8hH,"+56 2 1373 9074",9598,,,799000,1
"Graciela Velasco Rodríguez",753072,5,,cTJlZ7mqghmD,"+56 9 0064 9094",6699,,,934000,2
"Diego Fernández Irizarry",22702519,6,,i6UbYNwyIdj,"+56 9 9371 6841",1909,,,768000,9
"Alberto Collazo Leal",26477194,5,,M32XkwI63HbA,"+56 2 1891 8942",,,,109000,9
"Laura Muro Zavala",10445340,9,,IN5ls3thUqyEaY,"+56 2 6677 8572",2231,,,898000,8
"Daniel Pichardo Rico",24197891,5,,B9QbN1PUpliIUu,"+56 2 8419 0166",,,,298000,9
"Sta. Andrea Ureña Águilar",3790417,6,,w37Td2WV5,"+56 2 0960 3048",3167,,,306000,8
"Mateo Hinojosa Ramírez",26097310,1,,8xwUHR5tPVWu,"+56 9 1785 8405",9581,,,511000,3
"Susana Espinoza Sisneros",12884058,7,,HW30qJPFBTe,"+56 9 8366 8307",1000,,,599000,9
"Sra. Susana Orozco Esquivel",29562465,1,,vJlu6gJ8od50,"+56 9 5852 6747",5774,,,972000,1
"Teodoro Gamez Tamayo",8421141,7,,PS6ngIT6sh2o,"+56 9 0303 8342",7967,,,686000,9
"Leticia Sotelo Leyva",27975851,7,,x2oaUfJVsIL9av,"+56 9 4705 4845",1546,,,78000,8
"Horacio Lemus Bermúdez",1030687,1,,3qHMimr2gFq20EbL,"+56 2 4617 8785",,,,780000,9
"Rocio Solano Medrano",15624975,4,,zV8i8P6gP,"+56 9 1217 6036",4777,,,744000,5
"Ramiro Solano Ballesteros",14079804,1,,ltz0qJBrfX156eU,"+56 9 5666 6173",1596,,,582000,4
"Marisol Bermúdez Saiz",17773912,6,,oC2VrHwzWEM,"+56 2 0905 8401",2933,,,864000,10
"Teresa Ulibarri Rael",3334123,1,,3AC6jBbS,"+56 9 3657 8269",,,,592000,1
"Claudio Arevalo Armijo",475121,5,,ne7v0ceB,"+56 2 7616 9030",786,,,197000,2
"Francisco Almaraz Luna",1076547,6,,45s7cwPH,"+56 2 5522 9710",9849,,,813000,6
"Hernán Gamez Luevano",9104364,4,,ll4Uw69iK386e,"+56 9 4471 3695",,,,615000,7
"Sra. Rosario Cortés Abrego",24910267,4,,f0yaXl6ZPyk78B,"+56 9 2690 9594",4092,,,570000,5
"Eva Rosado Santiago",16104324,1,,rmtXMVGd4Nc6,"+56 2 4008 0534",,,,526000,3
"Amalia Águilar Mata",20770790,4,,MZ9tbNaA3ykFLmTE,"+56 9 0018 1500",9178,,,798000,7
"Lucas Cerda Ledesma",9028312,2,,Hyyos6lrJ,"+56 2 4473 7895",1862,,,180000,8
"Tomás Hidalgo Zepeda",8228851,2,,a5dqlCxGpUo91Z,"+56 2 7575 0203",5888,,,463000,2
"Sr. Roberto Iglesias Blanco",13181083,6,,4zqBKvbc0,"+56 2 1449 8374",,,,179000,10
"Sergio Vázquez Sandoval",28522993,5,,aJddK9goDR,"+56 9 4316 4493",889,,,609000,3
"Juan Lara Esquibel",20148636,6,,3J4xPb9bWEv1M3e,"+56 2 0277 6853",,,,684000,5
"Elsa Garay Partida",28752453,2,,uVA1nFy95OovSvC,"+56 2 5619 5651",4922,,,748000,4
"Adriana Barragán Carrero",7555926,3,,oCuCBe3jQ866BvRK,"+56 9 7280 8326",6312,,,132000,5
"Catalina Díaz Carrasco",27295783,9,,FuXdncCIC33y7v,"+56 2 2568 4342",,,,774000,8
"Francisco Casillas Cazares",7592611,4,,K36wgNz0Tf50Ri,"+56 2 4688 9090",9273,,,288000,5
"Francisco Almaraz Luna",1076547,6,,45s7cwPH,"+56 2 5522 9710",9849,,,383000,10
"Adán Rivero Valadez",11232685,3,,h4bk2qRDsNzn,"+56 2 5745 4074",687,,,238000,6
"Sta. Cristian Delapaz Luevano",24030854,0,,2Fa48m7QOSQGZq,"+56 9 1172 8389",8118,,,815000,9
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"+56 2 9112 1659",,,,359000,6
"Esteban Villa Orellana",9684120,1,,2NZJCBztScIDj,"+56 2 9366 7348",1979,,,508000,2
"Graciela Montalvo Crespo",10941898,2,,3Ve8lfAOi0054u,"+56 9 0575 7068",,,,305000,1
"Elvira Pagan Menéndez",754461,0,,6XfDrOwjZ7d3vx,"+56 2 3703 7595",4521,,,874000,10
"Ana Madrigal Rubio",10437907,5,,kUJU2ZSig30T1Xk,"+56 9 9998 6985",,,,955000,10
"Graciela Velasco Rodríguez",753072,5,,cTJlZ7mqghmD,"+56 9 0064 9094",6699,,,504000,10
"Jorge Briseño Pagan",21128742,0,,iHTGj5ny8,"+56 9 4241 7514",4295,,,33000,4
"Gonzalo Medina Zepeda",25788146,0,,mTo041C6A344U,"+56 2 7836 4513",8613,,,563000,2
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"+56 9 0857 2468",9010,,,598000,4
"Sra. Óscar Lozada Crespo",21925626,3,,VejL93gyLtv,"+56 2 4919 7824",4515,,,710000,1
"Federico Roybal Olivas",7259220,7,,CxFX9BDGEAzflyG,"+56 2 3030 1049",,,,270000,9
"Eduardo Camarillo Arguello",11298042,1,,Ew06ei1B8,"+56 9 3025 2472",3083,,,264000,4
"Isabel Reyna Feliciano",29469530,0,,HJdvJBvk726RM0,"+56 9 2748 0902",,,,558000,5
"Hugo Palacios Ozuna",6670535,8,,9aT907WdI5Byyz,"+56 9 4354 1540",601,,,420000,10
"Armando Haro Armenta",14757850,0,,rKI4Z3P9JI5O5k00,"+56 9 3787 5975",7424,,,160000,2
"Gonzalo Otero Meraz",4839613,7,,9nJLfPXnBv,"+56 9 4085 0365",7022,,,712000,8
"Marco Antonio Gonzales Olivas",6987313,6,,EJi8nXB6i1dyM92U,"+56 9 0899 6173",,,,56000,5
"Teodoro Toro Altamirano",28543121,4,,8TySy5SWjV4ShuvF,"+56 9 9949 8005",5222,,,79000,2
"Andrés Jáquez Maldonado",7633571,1,,h13tPmbxVO,"+56 9 5274 8649",998,,,73000,3
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,295000,8
"Sr. Eloisa Laureano Valle",9764827,4,,6LFu6UTbDQ,"+56 2 6583 7783",,,,824000,6
"José Madrigal Domínquez",27222892,7,,2neNTgdtp,"+56 9 4029 3787",,,,570000,2
"Hugo Naranjo Patiño",8871215,2,,1TuqeaO7U,"+56 9 7802 8386",374,,,961000,7
"Lucia Jiménez Navarrete",12787779,7,,KhJjaO7bj9o8K9g,"+56 9 9324 2794",247,,,576000,2
"Raquel Camacho Guzmán",23662537,7,,QuTWRxx3jDw0,"+56 9 3207 1232",749,,,440000,4
"Juan Medina Guerrero",13099708,7,,SOqZiWu56s,"+56 9 9217 0158",8697,,,104000,3
"Sta. Andrés Valenzuela Carreón",26273976,4,,ONpUi6oMzP05,"+56 2 5645 1843",6802,,,476000,3
"Ignacio Santana Alcaraz",6155020,9,,nHiBzHAqdFF24,"+56 9 4025 4540",,,,184000,7
"Adriana Barragán Carrero",7555926,3,,oCuCBe3jQ866BvRK,"+56 9 7280 8326",6312,,,726000,9
"Sra. Lucas Alonso Cervántez",10648564,0,,yvQ8w8GbWsNr,"+56 9 3007 6904",3133,,,569000,4
"Sta. Jerónimo Villalobos Flores",16828297,8,,81JtcerGDmTASo,"+56 9 9222 4289",2929,,,193000,10
"Berta Pabón Reyes",20965873,6,,FyD699NcEesevvGc,"+56 9 3158 0244",,,,401000,4
"Sra. Agustín Contreras Terán",29092687,7,,BU8BwMq6gHYC9pPl,"+56 9 7445 4970",5410,,,216000,3
"Jesús Escamilla Ornelas",2332647,7,,SOhNVtjG4U1hE,"+56 9 6354 4471",6929,,,635000,10
"Sofia Romero Coronado",20507678,8,,Sw8NZIoIXTUYH,"+56 2 0372 6970",5961,,,53000,9
"Lilia Ríos Nieto",6426744,0,,zmR88XwYFZlJ51,"+56 9 0509 8166",1664,,,488000,9
"Sra. Sonia Muñiz González",21895626,5,,xt6LICtxGaRwXZI,"+56 2 6502 9506",757,,,886000,1
"Esteban Cortez Madrid",3701566,6,,ze7Dz9BfI,"+56 9 6899 7240",,,,738000,2
"Isabel Vega Delrío",12363297,0,,4SjoMoof2AK,"+56 9 2022 6859",,,,173000,8
"Jacobo Olmos Carvajal",24945092,8,,cXQ6NV9xi,"+56 9 6840 9357",7315,,,224000,4
"Tomás Hidalgo Zepeda",8228851,2,,a5dqlCxGpUo91Z,"+56 2 7575 0203",5888,,,496000,5
"Sra. Hernán Manzanares Molina",12979947,5,,EkAv4ghL,"+56 2 3838 4245",8216,,,170000,7
"María del Carmen Rubio Hernández",6147625,7,,5XcrlepZMx4rTri,"+56 9 5744 2288",8889,,,483000,7
"Tomás Hidalgo Zepeda",8228851,2,,a5dqlCxGpUo91Z,"+56 2 7575 0203",5888,,,109000,4
"Blanca Barraza Saucedo",19742586,4,,shWd1r7a1G,"+56 2 0733 2725",9194,,,906000,3
"Juan Medina Guerrero",13099708,7,,SOqZiWu56s,"+56 9 9217 0158",8697,,,697000,7
"Claudia Mondragón Casares",21416486,6,,jimLPWj50YuIsxWU,"+56 9 2792 7065",3309,,,805000,1
"Javier Valenzuela Contreras",5931701,6,,caPVT6Ok3lpv2gr,"+56 2 9971 4314",1115,,,174000,2
"Ramón Gastélum Fierro",24313225,7,,DgeGiG6R3,"+56 9 5848 9909",9685,,,669000,6
"Sra. Roberto Peralta Téllez",11557739,7,,v9KkA1EW,"+56 2 0470 5943",9702,,,496000,9
"Sr. Magdalena Galarza Flórez",15425976,7,,H2Yk9y6mGV,"+56 9 5625 8949",9893,,,223000,1
"Daniela Franco Bahena",16616508,6,,1soECxZVB6li,"+56 9 1156 3280",,,,950000,9
"Norma Esparza Altamirano",4474105,6,,xTQ4sN3Wn4awE,"+56 2 2305 1723",3542,,,658000,7
"Timoteo Maldonado Toledo",17182624,7,,OCx4ycpNR1cKekA,"+56 2 0576 8599",9973,,,354000,1
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,827000,3
"Soledad Cotto Escobedo",1664331,3,,YzVJ3WIr8tTxxF,"+56 9 5445 2775",2209,,,555000,2
"Natalia Fierro Caballero",29844183,2,,acHX69v656Md,"+56 2 8129 1041",6119,,,531000,6
"Mayte Bahena Mora",19001523,2,,g1BWH9js,"+56 9 5517 8670",8362,,,266000,3
"Raúl Maldonado Reynoso",17233199,9,,woBWRS9mNs1GOVjU,"+56 2 1570 7442",8223,,,844000,3
"Sra. Miguel Ángel Vega Aragón",9420086,7,,Ux4h2l3JcS049QA,"+56 9 1919 0467",4891,,,939000,3
"Elisa Botello Oquendo",10891708,7,,Zovz6mJNmzOq,"+56 9 3404 3998",3642,,,378000,5
"Daniela Franco Bahena",16616508,6,,1soECxZVB6li,"+56 9 1156 3280",,,,67000,2
"Gilberto Murillo Gómez",23350683,6,,O2IFgDxj,"+56 2 7091 3643",5702,,,104000,10
"Sra. Rafael Jimínez Miramontes",20683555,9,,RFY5pRBHDdm5b1tS,"+56 9 6156 8404",3317,,,128000,6
"Adán Rivero Valadez",11232685,3,,h4bk2qRDsNzn,"+56 2 5745 4074",687,,,97000,10
"Eva Briones Galindo",6336440,6,,FWlarj1LAg7zWMJl,"+56 9 7147 5539",9481,,,878000,10
"Federico Mena Ponce",8784312,6,,4LDpq63zYPHp0,"+56 2 8165 2513",,,,268000,1
"Daniel Pichardo Rico",24197891,5,,B9QbN1PUpliIUu,"+56 2 8419 0166",,,,725000,10
"Sra. Lola Valverde Pérez",26828146,0,,UdaGRJ5CQe4Gvz,"+56 2 7847 2966",942,,,946000,8
"Débora Olvera Centeno",10470697,1,,Ln5l9WX8MDr,"+56 9 0765 1045",1929,,,452000,9
"Patricio Bustos Benítez",2516890,4,,1l7BG9iuWB0in,"+56 9 7015 2575",8337,,,915000,2
"Daniel Pichardo Rico",24197891,5,,B9QbN1PUpliIUu,"+56 2 8419 0166",,,,845000,10
"Alfonso Navarro Piña",19449722,8,,Mb6t7hkInDGUAy,"+56 2 5998 0253",,,,162000,9
"Sonia Ríos Rivero",23784564,4,,9y9FWi7XPHDBTMuZ,"+56 9 7323 0415",,,,665000,1
"Leticia Girón Zambrano",26093141,1,,63mM9U6NQGgd,"+56 2 2935 3456",7229,,,797000,5
"Raquel Camacho Guzmán",23662537,7,,QuTWRxx3jDw0,"+56 9 3207 1232",749,,,164000,4
"Ángela Espinal Vega",17732962,0,,zRX9tXmmIXtLS4JS,"+56 2 2153 5480",1253,,,400000,1
"Sr. Andrea Correa Terán",21007102,9,,rgzTQTG1qOK0f,"+56 9 1160 0278",,,,766000,7
"María Soledad Abeyta Griego",23579952,8,,PEMCg7N9hZ5t,"+56 9 3936 9280",9416,,,185000,3
"Felipe Haro Grijalva",18088862,9,,4BlNAu9JydS0EQr,"+56 2 4430 4746",,,,343000,2
"José Emilio Mercado Jáquez",11588141,8,,YJXyz86SYj,"+56 9 8944 4049",1241,,,189000,5
"Claudio Alonso Barreto",29682918,7,,yaH6hpru49D4TwO,"+56 2 4457 3236",,,,597000,2
"Timoteo Vergara Orozco",19199929,1,,SmxKNfC0nrV9cEts,"+56 9 3020 0904",3299,,,250000,8
"José Madrigal Domínquez",27222892,7,,2neNTgdtp,"+56 9 4029 3787",,,,437000,6
"Inés Quintanilla Sosa",12105328,5,,Y3flAYCXCNoB,"+56 2 7428 0419",2225,,,571000,4
"Débora Mota Flores",4685265,9,,u9bHQNzMsZSb9,"+56 2 1583 0924",8334,,,820000,2
"Elsa Garay Partida",28752453,2,,uVA1nFy95OovSvC,"+56 2 5619 5651",4922,,,256000,3
"Sta. Teresa Domínguez Montero",1138099,8,,1hwOZUgeR,"+56 2 3697 5957",6030,,,527000,5
"Sra. Rafael Jimínez Miramontes",20683555,9,,RFY5pRBHDdm5b1tS,"+56 9 6156 8404",3317,,,943000,2
"Eloisa Bétancourt Jaimes",11373871,9,,1CgyoeWbJq3x8t,"+56 2 4308 0822",4572,,,246000,6
"Rubén Nevárez Martínez",27551871,4,,xnejIWIqkAPv4jV,"+56 9 4538 3817",9826,,,44000,10
"Federico Suárez Henríquez",29671869,5,,c8eQfkoswI,"+56 2 1724 7558",9138,,,344000,6
"José María Colón Tamayo",13543225,5,,iXn3L7sJD,"+56 9 4085 5799",3983,,,18000,1
"María del Carmen Rubio Hernández",6147625,7,,5XcrlepZMx4rTri,"+56 9 5744 2288",8889,,,478000,2
"Adán Rivero Valadez",11232685,3,,h4bk2qRDsNzn,"+56 2 5745 4074",687,,,361000,10
"Patricia Armenta Caballero",26163159,7,,Sufo0ZJpEef1zAsa,"+56 9 5098 9515",8546,,,707000,4
"Guillermina Becerra Valadez",11553964,0,,Uymoy0Q1NcB4CxnF,"+56 9 9557 2805",245,,,812000,2
"Reina Hinojosa Guajardo",6090947,7,,Md8CI3pEo,"+56 9 0814 7767",6308,,,622000,6
"Elsa Garay Partida",28752453,2,,uVA1nFy95OovSvC,"+56 2 5619 5651",4922,,,314000,4
"Jorge Luis Monroy Arguello",1170830,7,,hADj94S6q,"+56 9 2617 5846",8514,,,819000,10
"Inés Trujillo Tamez",27880071,0,,Tsa5uDPJ1,"+56 9 3979 1567",3653,,,558000,8
"Arturo Cepeda Jasso",29900482,6,,WlLOFg15xv942,"+56 9 7555 4213",4773,,,815000,1
"Marisol Villanueva Ortiz",28415489,2,,3T09wGfGx,"+56 2 4733 3925",,,,96000,9
"Sra. Marco Antonio Márquez Pichardo",29419456,0,,6Hp6kMd5FLmxI7,"+56 9 0107 4657",,,,754000,4
"Sofia Rojas Rolón",7329777,6,,9MZFlrFz,"+56 2 7409 9727",7396,,,812000,7
"Sta. Fernando Camarillo Pelayo",17344307,1,,iZLEeuJZJ8Tk49Bx,"+56 2 1765 9118",1010,,,617000,7
"Samuel Carranza Cotto",22618860,3,,FZ2yfAqdfL5zZ,"+56 2 2655 0647",4090,,,679000,10
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"+56 2 3669 9446",4519,,,558000,1
"Carla Delvalle Arteaga",3368943,1,,UtqBHf653FOL9,"+56 2 3964 2371",,,,528000,3
"Mario Vera Maestas",7903490,4,,RyQBPJwG3UWiLnF,"+56 9 7370 0866",8958,,,217000,1
"Esteban Madrid Leal",25453279,6,,2earWAzO9X0IBn,"+56 2 0227 3092",2108,,,33000,8
"María Covarrubias Santiago",23522199,3,,4bhyKrkKG,"+56 2 3812 9348",8333,,,890000,5
"Germán Maldonado Haro",17446599,4,,2fxPi2zmvS,"+56 2 8869 2073",4455,,,416000,3
"Sr. María Teresa Carreón Sanabria",5806404,3,,HhidY8UXklNR5c2B,"+56 9 3603 4023",,,,652000,1
"Sr. Nicolás Sepúlveda Griego",27232222,1,,r6NvulCuQ9Vvy,"+56 2 2952 6929",,,,916000,7
"Jacobo Adorno Pineda",19204349,1,,7DvNxE9Kowov,"+56 2 3325 5828",,,,599000,7
"Esteban Cortez Madrid",3701566,6,,ze7Dz9BfI,"+56 9 6899 7240",,,,880000,7
"Sr. Rosario Elizondo Ortega",10284981,7,,WQgpwEBZkdTQx4r,"+56 2 0679 4892",9135,,,514000,1
"María Soledad Alvarez Galván",17686737,4,,c3sDpWrR,"+56 9 3740 2271",1905,,,745000,7
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,755000,5
"Gerardo Villalobos Meléndez",26312419,2,,jMSm1RNRo,"+56 9 0910 5105",4080,,,1000000,10
"Enrique Melgar Corona",17832821,9,,S4nwGW0FPn,"+56 2 0221 4702",6558,,,324000,10
"Catalina Saldaña Verduzco",11453582,1,,7ch92EYL,"+56 2 8488 3038",8048,,,702000,5
"Graciela Córdova Roybal",27415282,1,,eLYfqN0WR,"+56 2 7829 5110",6180,,,28000,1
"Sta. Cristian Solorio Araña",3689015,9,,tS6xcY9Dq6,"+56 2 8036 0728",7469,,,413000,2
"Sr. Jorge Madrigal Irizarry",9174628,7,,hQQd2ZdjZn6AffH8,"+56 2 9710 0840",,,,466000,1
"Sta. Francisca Ruelas Pulido",22118655,4,,Q7Q42zVg617mJS,"+56 2 4275 8933",9812,,,590000,8
"Carlos Jasso Guerra",23026293,6,,RU0nzzQvOa,"+56 9 1233 5824",6142,,,997000,6
"Sr. Gustavo Ureña Cabrera",27715675,2,,bTV6QpMtA7Fn,"+56 9 1567 0048",2485,,,993000,5
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"+56 9 3506 7670",8722,,,428000,6
"Sra. Blanca Yáñez Pelayo",5469143,7,,4hmKmT9yqd5,"+56 2 8286 5730",318,,,768000,2
"Elsa Rael Gaitán",1106248,0,,G4yC7TYyY,"+56 2 7731 4218",2566,,,351000,2
"Lorenzo Galarza Castillo",18861928,5,,yj5QKRQgmirMuMS,"+56 9 2519 2670",1900,,,908000,5
"María Elena Hinojosa Rosado",9077720,3,,0mpLt1pp8,"+56 9 3693 9000",3591,,,253000,7
"Julio Montes Fierro",4865475,2,,JgVip2G5rKAU,"+56 2 7975 1873",9628,,,591000,6
"María Soledad Espinoza Perales",12178841,7,,FjggV3H31R,"+56 9 6736 7162",2593,,,7000,9
"Alfonso Cardenas Sisneros",21559055,7,,z7IKiTFUZyHn,"+56 9 0637 6802",6581,,,678000,4
"María del Carmen Arreola Suárez",26287096,6,,NRhfLadG5tlVb,"+56 2 6992 8685",8737,,,822000,2
"Patricio Figueroa Orosco",26488851,7,,Ci3Q6vuQz,"+56 2 3669 9446",4519,,,902000,10
"Sra. Rosa Armas Guzmán",6817407,2,,BWFae4EKyX6,"+56 9 4045 5505",6079,,,31000,8
"Andrea Solorzano Vela",23146825,5,,JqmXDI0y,"+56 2 0575 6477",,,,400000,6
"Jorge Luis Monroy Arguello",1170830,7,,hADj94S6q,"+56 9 2617 5846",8514,,,765000,6
"Inés Quintanilla Sosa",12105328,5,,Y3flAYCXCNoB,"+56 2 7428 0419",2225,,,153000,1
"Ignacio Arteaga Figueroa",22608346,6,,raYcFoxyrY30,"+56 9 0618 4655",5030,,,289000,7
"Guillermo Sierra Galindo",10985769,6,,qO0XetyexO,"+56 9 4248 5016",4852,,,853000,3
"María Elena Hinojosa Rosado",9077720,3,,0mpLt1pp8,"+56 9 3693 9000",3591,,,660000,3
"María del Carmen Botello Gómez",6402794,6,,O49WKtxCGS5m,"+56 9 2765 4039",7221,,,809000,7
"Sta. Andrés Valenzuela Carreón",26273976,4,,ONpUi6oMzP05,"+56 2 5645 1843",6802,,,990000,2
"Sra. Rosario Cortés Abrego",24910267,4,,f0yaXl6ZPyk78B,"+56 9 2690 9594",4092,,,940000,5
"Esteban Cortez Madrid",3701566,6,,ze7Dz9BfI,"+56 9 6899 7240",,,,31000,9
"María Soledad Espinoza Perales",12178841,7,,FjggV3H31R,"+56 9 6736 7162",2593,,,684000,6
"Sra. Susana Barrios Ávalos",13157110,0,,P3A0gW4k7,"+56 9 2884 9737",6013,,,608000,9
"Sta. Ramona Tirado Santillán",28425568,5,,8Pm0ObXSL4,"+56 9 9182 0490",2412,,,896000,8
"Benjamín Arenas Saiz",10145350,1,,TH5TsAl5CTwdY,"+56 9 1665 1414",8974,,,793000,3
