nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Sr. Eduardo Prieto Gaona",15710540,4,,"ZGpj0uIydIRsyKMY example","\+56 9 4287 2435",7088,,,761000,10
"Ramiro Campos Téllez",15687722,2,,"rB9rOzC9mEAHp example","\+56 9 9604 7283","+63 8614 5952",,,537000,10
"José María Téllez Valle",21957454,4,,Tw7uakU74flf,"\+56 2 6582 6262","+72 1437 1180",,fecha-10-2021,686000,6
"Graciela Velasco Rodríguez",753072,5,,"cTJlZ7mqghmD example","\+56 9 0064 9094","+92 8091 2070",,,94000,7
"Sra. Lucas Alonso Cervántez",8.124.211,0,,"yvQ8w8GbWsNr example","\+56 9 3007 6904","+64 2617 5488",,,821000,1
"Ester Macías Lomeli",34.097.421,6,,"Al70OwKnX8Y example","\+56 9 9963 5757","+70 7381 5538",,fecha-11-2029,-751000,8
"Eva Peres Miramontes",24436577,9,,6xzTCECHHDBAgc,"\+56 9 9078 8982",2148,,fecha-2-2025,-830000,9
"Jorge Narváez Prado",12.564.444,6,,"8ARIEjUO9D6B0 example","\+56 9 5224 2310","+68 7651 4740",,,879000,3
"Alfredo Merino Alicea",14.677.526,4,,3h2dVTtqlXQpagJ,"\+56 2 6849 8170",2095,,fecha-9-2029,868000,3
"Benito Curiel Esquivel",6.326.661,6,,"I1ZJUY3qb3 example","\+56 9 4176 1584",4027,,,73000,2
"María Soledad Abeyta Griego",15.649.558,8,,PEMCg7N9hZ5t,"\+56 9 3936 9280",9416,,,134000,2
"Sr. José Heredia Fuentes",28.931.269,1,,"zi3b6ksNDrY example","\+56 2 8333 4558",4357,,,-732000,8
"Blanca Castañeda Vergara",8.236.438,5,,"3bZqGt0n1z0 example","\+56 2 4829 9296",4166,,,-395000,8
"Guillermina Becerra Valadez",11553964,0,,Uymoy0Q1NcB4CxnF,"\+56 9 9557 2805","+75 6785 8954",,fecha-1-2025,285000,7
"Raquel Palacios Trujillo",7765742,3,,"gRaMKgFZg3LM example","\+56 2 1830 0034",5911,,,785000,10
"Sr. José Tello Terrazas",14726212,9,,htRFRctz09,"\+56 9 1588 4817","+79 9590 3217",,fecha-9-2024,70000,2
"Graciela Córdova Roybal",12.706.939,1,,eLYfqN0WR,"\+56 2 7829 5110","+93 1316 8618",,fecha-4-2022,671000,1
"Sofia Romero Coronado",4.890.318,8,,"Sw8NZIoIXTUYH example","\+56 2 0372 6970",5961,,fecha-10-2023,-240000,8
"Yolanda Alaniz Menéndez",15716032,5,,Ir3X8t4dGuK4k,"\+56 2 1832 5057","+65 9599 9464",,fecha-6-2022,318000,10
"Sra. Soledad Candelaria Valdés",8704580,8,,"OZ5BJrzjB example","\+56 9 9938 0261","+80 9182 9768",,fecha-1-2021,-891000,5
"Ramona Lozano Águilar",6.331.249,6,,KEN3yNUmnxyUY,"\+56 2 2688 1176",2334,,,-641000,1
"Maricarmen Villarreal Corona",7874280,3,,5G7kg1phY,"\+56 2 1490 6711",,,,-991000,2
"Teresa Godínez Lira",21331457,5,,"l8GS37WrT example","\+56 9 3278 9081","+50 9877 8559",,fecha-2-2026,-131000,3
"Sra. Lucas Alonso Cervántez",10648564,0,,"yvQ8w8GbWsNr example","\+56 9 3007 6904",3133,,,-538000,3
"Sofia Bueno Mendoza",15.396.326,3,,6C1AhwAiYs0sK,"\+56 2 4525 9732",8955,,fecha-9-2029,630000,2
"Adán Guerra Olivárez",24742834,1,,"4FUYdPJz7 example","\+56 9 4967 3205","+73 4520 3258",,fecha-9-2027,567000,6
"Adán Rivero Valadez",11232685,3,,h4bk2qRDsNzn,"\+56 2 5745 4074",687,,fecha-2-2021,297000,6
"María Luisa Rolón Cavazos",7.859.622,1,,PGbvvY1l0h,"\+56 9 3785 8635","+90 8258 3125",,,483000,4
"Fernando Borrego Quintana",1819505,0,,6k6iEbdU7,"\+56 9 7767 8827",,,fecha-4-2024,557000,4
"Ana Luisa Sanabria Salinas",28873736,6,,"2Qrb0EKtNL example","\+56 2 8186 4238",9348,,,728000,6
"Roberto Quintero Guevara",17351136,2,,"N653qgL5s example","\+56 9 1837 6475","+86 1858 5082",,,-397000,6
"Emilia Arguello Saldaña",739.628,9,,rlm8lCSQ5,"\+56 2 3421 5476",,,fecha-7-2021,-505000,9
"Elena Apodaca Ozuna",15.012.438,6,,"HbKmb19UhkwH example","\+56 9 8119 1883","+94 2014 1524",,fecha-5-2030,-121000,10
"Victoria Pelayo Baeza",26854929,2,,ILomq5K9NZO9wx,"\+56 9 2918 0968",7255,,fecha-12-2020,-248000,3
"Patricio Marroquín Ceballos",20.637.184,1,,YXHNsi3wCwA,"\+56 2 7858 8488",2541,,fecha-6-2022,59000,3
"Inés Quintanilla Sosa",12105328,5,,Y3flAYCXCNoB,"\+56 2 7428 0419","+65 7678 5771",,fecha-12-2029,259000,8
"Sta. Marcela Gil Aguirre",1.947.956,5,,qhbK316rVRs2D61D,"\+56 9 8041 9665","+78 9435 6029",,,-424000,6
"Carmen Vázquez Farías",10061288,2,,"Zsc93sfWiC285 example","\+56 2 2339 1396","+94 1778 4282",,fecha-8-2025,-922000,6
"Sr. Dolores Arevalo Casanova",27507373,2,,"Lh48MrJHaPks9 example","\+56 9 6105 3156","+63 5402 9933",,,282000,10
"Sra. Rosa Armas Guzmán",6817407,2,,BWFae4EKyX6,"\+56 9 4045 5505","+94 5893 8814",,,-305000,10
"Luisa Otero Madera",2.978.548,4,,"T8GdK88xBle361h example","\+56 2 8866 2116",1771,,fecha-5-2029,-481000,5
"Sta. Raúl Ulibarri Santacruz",1.941.507,1,,Ia5x7zbtvHxY08,"\+56 2 9848 7018",,,,538000,10
"Ernesto Varela Pérez",2.515.273,7,,"sZSBFpXU9fFlz2qZ example","\+56 2 1726 1289",5415,,,142000,5
"Ramón Márquez Cardona",25.917.683,9,,"nqk8hwY6zB7vp example","\+56 9 3450 0797","+81 6363 6592",,fecha-5-2023,684000,6
"Carlota Deleón Roybal",7314016,8,,g24HPpvYtFZiL3u,"\+56 9 6501 7934","+90 9644 6902",,,262000,10
"Silvia Ybarra Jáquez",10059222,4,,"J1MPp4MbE example","\+56 9 1491 9670","+98 5093 3496",,,465000,1
"Elisa Rivera Chávez",20113393,9,,oa1UEHwMV1KRra85,"\+56 9 4685 2613",4661,,fecha-6-2020,-488000,10
"Timoteo Zúñiga Osorio",27906013,0,,"si2tgGO9lA example","\+56 9 5729 1010",6065,,,760000,5
"Pilar Gómez Sarabia",801.890,6,,fV3b5fAQ7,"\+56 9 9944 9177","+64 4344 5073",,fecha-3-2026,-534000,9
"José María Téllez Valle",21957454,4,,Tw7uakU74flf,"\+56 2 6582 6262","+80 9126 2360",,,78000,1
"Graciela Montalvo Crespo",13.337.246,2,,"3Ve8lfAOi0054u example","\+56 9 0575 7068",,,fecha-1-2024,992000,4
"Irene Farías Garza",9337795,7,,"2Jx5rnDY example","\+56 9 9587 4131","+51 7079 1589",,,309000,8
"Victoria Pelayo Baeza",14.166.801,2,,ILomq5K9NZO9wx,"\+56 9 2918 0968",7255,,,-692000,4
"Ricardo Agosto Salcedo",13744706,1,,"ZIR5Dp51h4C example","\+56 9 4673 3608","+78 5180 5347",,,681000,7
"Lucas Arreola Fajardo",21.974.278,6,,"ckOiQFOTd3mg5y3Y example","\+56 9 8063 3122","+80 2416 8053",,,110000,2
"Victoria Rocha Jaramillo",26.522.614,1,,"IMBQS4FNnPrc example","\+56 2 4668 7488",,,,50000,6
"Jorge Luis Gamez Guillen",12401104,2,,9hTLwJxW4,"\+56 9 9483 3313",2475,,fecha-7-2030,439000,1
"Olivia Urrutia Delrío",10.057.386,4,,"7wCEicXF8BQ9 example","\+56 2 3922 3081","+73 6724 7415",,fecha-11-2022,618000,8
"Cristian Calderón Negrete",11.150.294,3,,NoACz505FhhWO3,"\+56 9 8932 1835",880,,fecha-5-2027,113000,7
"Julio Esquibel Olivas",15.884.690,0,,9KqT3VrpFLk,"\+56 2 7535 4964",5701,,,24000,2
"Julio Abrego Arroyo",7.099.503,8,,Orf2EqpR,"\+56 9 0601 3577",9150,,,-435000,10
"Rodrigo Alva Cortés",18151962,1,,rucCGBhV2,"\+56 2 7994 3125",,,,-706000,7
"Luis Miguel Rubio Toro",14.227.477,1,,YCJf3g2l,"\+56 9 3564 4338","+61 8194 8461",,fecha-5-2030,620000,3
"Sra. Sergio Collado Zelaya",28736096,8,,O7qaqQyX0Iq,"\+56 9 4520 9741",3050,,fecha-2-2020,551000,5
"Lourdes Delapaz Carbajal",19.290.542,0,,EUK7h8an,"\+56 9 2214 2780","+85 7685 1509",,fecha-4-2030,237000,7
"Marco Antonio Gil Montes",21115695,8,,"RlrgLZW60Arjep example","\+56 2 1901 8298",2850,,,-74000,1
"Sta. Francisca Ruelas Pulido",8.471.749,4,,Q7Q42zVg617mJS,"\+56 2 4275 8933","+63 2930 3203",,,-514000,7
"Diego Peralta Delgadillo",33.928.678,2,,"Ig1t4VBD example","\+56 9 1087 7622","+67 2462 4358",,fecha-3-2022,-610000,8
"Ramiro Solano Ballesteros",14079804,1,,"ltz0qJBrfX156eU example","\+56 9 5666 6173",1596,,,615000,5
"Elisa Luna Girón",24.833.058,8,,"yaBBLz0HJgF example","\+56 9 7011 5608",5344,,fecha-12-2028,-692000,1
"Eva Rosado Santiago",16104324,1,,rmtXMVGd4Nc6,"\+56 2 4008 0534","+88 1393 3309",,,-491000,1
"Margarita Brito Olivas",17326727,5,,hJDw0K53Z,"\+56 2 0962 4174",924,,,-430000,7
"Clara Jaime Barrera",10256952,6,,"zUcg04Di example","\+56 2 9440 6443","+84 1043 9274",,fecha-1-2028,-759000,4
"Ramón Márquez Cardona",5.929.195,9,,nqk8hwY6zB7vp,"\+56 9 3450 0797",2999,,fecha-11-2027,185000,7
"Sta. Sara Jimínez Montalvo",15414501,1,,s8I62mOcj0,"\+56 2 1642 2998",,,fecha-7-2025,-977000,6
"Horacio Camacho Terrazas",29429386,1,,"JGSn7gsRDH5uS example","\+56 9 0199 9834","+74 9713 8067",,fecha-1-2026,-195000,6
"Rafael Anguiano Gallegos",27.637.453,6,,ujTsL1NbAML83FX,"\+56 2 1090 8360","+66 6435 4651",,,-433000,7
"Federico Cedillo Sanabria",17583285,3,,"XrjG0l2vqiqObuBj example","\+56 2 0011 8156",5984,,fecha-3-2021,975000,6
"Sra. Andrea Magaña Collado",26.216.367,6,,"1bAo6Dm4wR example","\+56 9 4974 8276",3329,,,528000,10
"Rosario Partida Chacón",22198440,3,,"enE1qoFK4d8Q example","\+56 2 7259 1872",2324,,fecha-12-2025,758000,3
"Olivia Paz Martínez",26751062,4,,pa8aXp8Onh,"\+56 2 2064 3359","+97 3834 3230",,fecha-8-2030,-473000,3
"Gilberto Velázquez Porras",7.446.472,8,,"12C0I2IBwuTFycC example","\+56 9 0528 7794",5042,,fecha-8-2029,807000,4
"Marco Antonio Gonzales Olivas",6987313,6,,"EJi8nXB6i1dyM92U example","\+56 9 0899 6173","+75 7748 6187",,,257000,8
"Sr. María Luisa Mota Mata",10648340,8,,"ASPM0vkwG example","\+56 2 6954 3706",,,,661000,3
"Eloisa Bétancourt Jaimes",2.691.070,9,,1CgyoeWbJq3x8t,"\+56 2 4308 0822","+94 7910 7473",,,846000,10
"Miguel Ángel Reséndez Páez",3053412,1,,kNv5vi5BEHG,"\+56 2 4974 9750","+86 3590 6934",,,-637000,7
"Raquel Garay Nieto",20.768.412,1,,Yvs9Wp5MBQYT9,"\+56 2 2874 5922","+94 5736 7674",,fecha-8-2021,749000,3
"Ricardo Villagómez Rivas",20.959.202,8,,"Us4C5rqONcf example","\+56 9 5927 9021",29,,,-935000,6
"Sra. José Emilio Flórez Quesada",11812968,2,,"JHLvMt3L example","\+56 2 8801 6780",5834,,,745000,7
"Ana Madrigal Rubio",12.163.157,5,,kUJU2ZSig30T1Xk,"\+56 9 9998 6985","+90 5941 5221",,,-725000,7
"Ramón Muro Delapaz",20.948.356,5,,XRrInORTpsH4mz3,"\+56 9 0564 2364",4985,,,-18000,3
"Sta. María Teresa Ybarra Gaytán",7855203,7,,"pprz8jzjA example","\+56 9 9327 8556",4550,,fecha-10-2024,919000,10
"Raquel Camacho Guzmán",23662537,7,,"QuTWRxx3jDw0 example","\+56 9 3207 1232",749,,,-869000,2
"Cecilia Cotto Porras",12.849.339,6,,"3sqJMFGjFqM2 example","\+56 9 9075 8558",2665,,,670000,1
"Marcela Olmos Duarte",6.467.945,8,,"KzrAfMsKGr9nwq example","\+56 9 8311 0214","+67 3307 1113",,,-66000,2
"Emilio Huerta Duarte",1885674,6,,Rq1y68OI4E9Kn,"\+56 9 5691 8294",6972,,fecha-9-2023,-503000,2
"Sta. Francisca Ruelas Pulido",22118655,4,,"Q7Q42zVg617mJS example","\+56 2 4275 8933",9812,,,-293000,6
"Pedro Chávez Barrera",2.561.063,4,,"1JTGUyxS example","\+56 2 5186 4590","+79 4471 3656",,,237000,4
"Sra. Diego Domínguez Patiño",7.141.928,1,,"PoVavSd7 example","\+56 9 1927 3301","+61 7118 4915",,,511000,7
"Rocio Hurtado Acuña",3.112.995,5,,74rvZlbdu,"\+56 2 1352 6931","+52 2810 9731",,,-373000,1
"Norma Esparza Altamirano",23.493.725,6,,"xTQ4sN3Wn4awE example","\+56 2 2305 1723",3542,,fecha-8-2024,-415000,7
"Mario Corona Navarrete",18.077.059,4,,aPC4yY7m,"\+56 9 9894 0858","+76 8994 7752",,,569000,1
"Alberto Collazo Leal",26477194,5,,M32XkwI63HbA,"\+56 2 1891 8942",,,fecha-8-2025,67000,2
"Marilu Cardenas Robles",30.512.781,3,,"IQkGp9apiVn example","\+56 9 2515 1172","+59 4782 1120",,fecha-9-2023,966000,4
"Lucas Cerda Ledesma",10.462.861,2,,Hyyos6lrJ,"\+56 2 4473 7895","+67 4315 8113",,,-456000,1
"Emilio Carrasco Jaime",1380598,3,,4qbn6LpKRc,"\+56 9 6956 6299","+91 1872 3044",,,-360000,4
"Sra. Rafael Jimínez Miramontes",30.854.399,9,,"RFY5pRBHDdm5b1tS example","\+56 9 6156 8404","+84 3961 6777",,,473000,6
"Sr. Carlota Delacrúz Rentería",1083750,0,,dtIHh3IW98nNBeS,"\+56 9 3896 4766","+50 7768 6106",,fecha-2-2027,-327000,4
"María del Carmen Rubio Hernández",8.765.032,7,,5XcrlepZMx4rTri,"\+56 9 5744 2288","+87 2155 1502",,fecha-5-2028,480000,5
"Elena Medrano García",1080801,7,,U4WpATb8,"\+56 2 2343 9693",6585,,fecha-5-2025,841000,6
"Federico Suárez Henríquez",29671869,5,,c8eQfkoswI,"\+56 2 1724 7558","+56 6509 1375",,,-661000,7
"Claudio Cervántez Gómez",11105181,5,,YAVTs0psFW3l,"\+56 2 2265 4263","+93 3010 6382",,,444000,2
"Natalia Delagarza Montero",16.937.337,6,,3tGmFQ4aqu,"\+56 2 5694 8066",5847,,fecha-3-2027,792000,3
"Sr. María Teresa Carreón Sanabria",5806404,3,,"HhidY8UXklNR5c2B example","\+56 9 3603 4023","+60 7203 1195",,fecha-1-2026,845000,3
"Estela Tafoya Carrasco",5.689.355,5,,eCRhP2kdcJ,"\+56 2 5553 5135",,,fecha-8-2026,315000,1
"Nicolás Matos Olmos",20.347.839,4,,"w4KdZkWgWc3bWn12 example","\+56 2 8595 6763",,,fecha-6-2021,827000,8
"Leticia Girón Zambrano",7.074.453,1,,"63mM9U6NQGgd example","\+56 2 2935 3456",7229,,,-757000,1
"Tomás Posada Jasso",22.070.609,6,,cN6z3ehkww8,"\+56 2 9258 6320",1522,,fecha-8-2026,996000,2
"Marilu Pantoja Ceballos",29.213.452,7,,"BXz7iYhU0uIZAM example","\+56 2 0004 8195","+59 8109 7846",,,-657000,1
"Josefina Olivares Ozuna",3.379.132,5,,"bGy0IyzO6txi example","\+56 2 2505 2893","+91 7624 7991",,,-744000,3
"Cecilia Arevalo Riojas",14400908,1,,"VlJjRxs8moQp example","\+56 2 0370 9455","+64 4469 6042",,,775000,3
"María Soledad Castillo Vélez",24632792,4,,S8izHBK2tV8jAo,"\+56 9 9134 2236","+88 8581 4959",,,225000,9
"Diego Fernández Irizarry",31.650.772,6,,"i6UbYNwyIdj example","\+56 9 9371 6841","+85 4695 5548",,,-857000,9
"Graciela Velasco Rodríguez",22.509.955,5,,cTJlZ7mqghmD,"\+56 9 0064 9094",6699,,fecha-4-2030,-602000,6
"Leticia Maestas Montenegro",509.653,4,,"vvAPqXNMn1Lny2D example","\+56 9 8027 1149","+53 3414 2780",,,257000,3
"Manuel Villareal Alva",9.993.646,9,,"BdfR3umUz2 example","\+56 2 7825 6247",,,,-660000,3
"Maricarmen Villarreal Corona",7874280,3,,"5G7kg1phY example","\+56 2 1490 6711","+95 9130 6520",,,224000,5
"Alejandro Arredondo Aguirre",6075327,5,,"TJ2jRMQz example","\+56 2 9103 1148",6324,,fecha-1-2024,-379000,3
"Teodoro Arguello Solorio",792519,8,,"Sx2z7GHwJ7 example","\+56 9 1778 9794","+71 8655 2198",,,876000,6
"Raquel Contreras Saucedo",8338156,0,,"XRQ0pax171F6 example","\+56 9 0119 1039","+72 2999 8242",,fecha-4-2023,393000,3
"Lourdes Águilar Herrera",15003106,6,,VipMaO7FosJ,"\+56 2 6190 3791",5498,,fecha-7-2027,-831000,4
"Sr. Cristina Páez Rentería",26.595.464,5,,"DVfWcS0jGmkZ example","\+56 2 8807 5557","+84 4819 2798",,fecha-12-2024,-120000,3
"Graciela Posada Cano",1424559,8,,nFLv3qBh,"\+56 9 4964 6888","+87 3057 9647",,fecha-1-2021,-765000,5
"Sra. Graciela Negrón Olivas",12100156,4,,x8a62QA4f,"\+56 2 1725 5628","+88 8293 8093",,fecha-7-2021,-226000,4
"Débora Olvera Centeno",24.875.617,1,,Ln5l9WX8MDr,"\+56 9 0765 1045","+55 1901 3439",,,954000,3
"Miguel Ángel Ledesma Navarro",3779752,1,,"f6eImHMzHM1Vm53g example","\+56 9 1988 1901","+78 9092 3176",,fecha-8-2021,532000,2
"Amalia Iglesias Tijerina",11020105,1,,"VR6hkFog9P example","\+56 2 1201 3006","+71 7846 7934",,,-154000,3
"Ana Luisa Rodríquez Marrero",21575717,6,,"rxpBCTK8ecrKQ47 example","\+56 9 3138 9431","+98 6766 8367",,fecha-8-2022,199000,4
"Armando Haro Armenta",27.479.550,0,,rKI4Z3P9JI5O5k00,"\+56 9 3787 5975","+53 5713 8618",,,-892000,9
"Sta. Alicia Tafoya Tapia",467026,8,,"CdS97Vd1 example","\+56 2 4919 4882","+80 2768 8263",,,316000,10
"Elisa Rosario Bustos",27.511.449,8,,"t85ZGkZa5uI4fCV example","\+56 9 3702 4729",6218,,fecha-5-2021,-291000,10
"Daniel Alicea Terrazas",21250878,7,,j5zuW5h6VVvjH,"\+56 9 4795 5071",7700,,,-741000,4
"Mayte Delao Yáñez",1610116,3,,vulw1AJZ66VZa17,"\+56 2 9740 3991","+78 9606 7231",,,171000,5
"Sta. Arturo Anaya Villalpando",21.994.868,2,,"I8l7ifzI example","\+56 2 2987 5174",7099,,fecha-12-2028,-948000,8
"José Emilio Adorno Mojica",10151627,0,,"XLRjvW2KUVKh example","\+56 2 8999 9398","+71 5755 3993",,,-817000,8
"Julio César Villaseñor Amador",4.025.141,9,,"TCy3yNqO0NxAyL example","\+56 9 2026 5348",2145,,,-467000,7
"Claudio Arevalo Armijo",30.456.911,5,,"ne7v0ceB example","\+56 2 7616 9030",786,,,834000,1
"Miguel Caraballo Delacrúz",22169323,1,,G3bSarSRY8qgCeD,"\+56 2 9396 8703","+76 8252 4953",,fecha-1-2022,598000,4
"Sr. David Pedraza Canales",7015427,3,,"MIxP1drBH example","\+56 9 8705 8901","+91 6622 9923",,fecha-4-2020,316000,10
"María Eugenia Toro Zaragoza",17.038.752,7,,"SHadrphVpG8N example","\+56 2 7692 1224",6807,,fecha-11-2026,-875000,3
"Lilia Córdova Villa",29625752,7,,"7dvg2VWI1QFo6aJ0 example","\+56 2 7438 0739",5368,,fecha-6-2026,-753000,5
"Diego Fernández Irizarry",22702519,6,,"i6UbYNwyIdj example","\+56 9 9371 6841","+51 4212 6787",,,-933000,7
"Lourdes Rubio Rincón",27623421,3,,T2rDhni8Pdz0UW,"\+56 2 0515 5542","+75 4832 9244",,fecha-7-2030,110000,2
"Sta. Gloria Rosario Rendón",21.885.163,6,,w5sNO4WDgjK5i,"\+56 9 9119 9524",,,,243000,8
"Alfredo Merino Alicea",15.845.378,4,,"3h2dVTtqlXQpagJ example","\+56 2 6849 8170",2095,,,-862000,1
"Gabriel Valdivia Velázquez",4310546,0,,TPMD6V9uo3gC,"\+56 9 3324 2489","+78 7047 6368",,,508000,3
"Marisol Villanueva Ortiz",27.957.984,2,,"3T09wGfGx example","\+56 2 4733 3925","+96 6495 5292",,,-256000,4
"Berta Feliciano Leal",3.449.874,1,,fNAZP3H0wv,"\+56 9 1858 0889","+63 8561 1616",,,342000,5
"Joaquín Jimínez Bañuelos",19.466.830,9,,"tQbOjXV69Ig example","\+56 2 7554 1457","+65 5281 7861",,,-231000,6
"Teresa Quintanilla Bustos",8181946,8,,"PPSTtO7jA example","\+56 2 9268 9927",1800,,,752000,1
"Sta. Beatriz Gracia Águilar",15.960.596,5,,"wtUQl98Wi example","\+56 9 8092 9687","+52 5346 1567",,,-956000,5
"Raquel Palacios Trujillo",7765742,3,,gRaMKgFZg3LM,"\+56 2 1830 0034","+74 4724 8057",,,861000,4
"Hugo Delvalle Enríquez",12.157.702,2,,jxaxmpohDV3yc7,"\+56 2 9343 1589","+94 1270 8742",,,-784000,2
"Sta. Vicente Hernández Terán",15.657.266,8,,B0o2p7C7l8Zl,"\+56 2 1005 6652",,,fecha-1-2026,-269000,9
"Esteban Delagarza Lucio",21.201.660,0,,CPq7PRZ5q5A77vb,"\+56 2 9112 1659",,,,976000,3
"Teodoro Gamez Tamayo",33.568.794,7,,"PS6ngIT6sh2o example","\+56 9 0303 8342",7967,,fecha-1-2025,-744000,10
"Sra. Graciela Negrón Olivas",18.220.602,4,,"x8a62QA4f example","\+56 2 1725 5628",8352,,fecha-10-2027,-328000,7
"Berta Feliciano Leal",364797,1,,fNAZP3H0wv,"\+56 9 1858 0889",5101,,,25000,7
"Sta. Hernán Mena Guevara",21971059,5,,246vE8UMvzcvvHLH,"\+56 2 9026 2829",7306,,fecha-8-2023,-383000,5
"Julio Tapia Olivo",5794981,5,,"t9FCIwgRuPQB example","\+56 2 6841 1952",416,,,727000,9
"Joaquín Vélez Roque",6.304.354,3,,"qTab4tEv7 example","\+56 9 8253 2270","+56 5472 4617",,fecha-7-2029,347000,1
"Sra. Virginia Tapia Quintana",15.500.135,4,,ZtnDLuIb6,"\+56 2 0939 1305",9110,,fecha-6-2030,271000,3
"Sra. Hernán Manzanares Molina",11.108.973,5,,"EkAv4ghL example","\+56 2 3838 4245",8216,,,-90000,3
"Sra. Óscar Lozada Crespo",495.239,3,,VejL93gyLtv,"\+56 2 4919 7824",4515,,,628000,2
"Natalia Zaragoza Tapia",9502371,8,,"6QBCzGgQj2TuasC example","\+56 9 1982 2854","+99 2043 5094",,fecha-8-2029,-743000,6
"Dolores Salcido Venegas",23.836.926,3,,N06KrIrEv,"\+56 2 5001 6136","+97 9809 7103",,fecha-2-2027,73000,10
"Sra. Cristobal Fajardo Montaño",29634406,8,,hrRqggt5MHdE5d9,"\+56 2 8904 7447",1166,,fecha-6-2027,150000,7
"Maricarmen Villarreal Corona",22.879.611,3,,"5G7kg1phY example","\+56 2 1490 6711",,,fecha-9-2025,961000,10
"Víctor Vela Zambrano",10409151,8,,"9oU2JlED example","\+56 9 9026 5088",7218,,,-884000,10
"José Barrios Delafuente",13416017,7,,"hHljJ3L5 example","\+56 9 3057 9943","+81 3687 1051",,,339000,8
"Víctor Vela Zambrano",10409151,8,,9oU2JlED,"\+56 9 9026 5088",7218,,fecha-6-2022,-288000,3
"Joaquín Téllez Suárez",17934201,6,,XLf2xXNj173k,"\+56 2 1870 8485","+66 8266 4519",,,-886000,1
"Sergio Vanegas Rolón",23072304,3,,"a8BI90DykgUIsY example","\+56 2 9414 6505",6717,,fecha-8-2024,849000,3
"Guillermina Fajardo Aponte",11638456,4,,"8tpOlgyo167kZ example","\+56 9 5625 6424","+87 3845 5449",,,723000,7
"Víctor Pulido Dávila",5.834.696,1,,"8Go91ZKg example","\+56 2 0401 9351",3848,,,-262000,9
"Sra. Rosa Armas Guzmán",6817407,2,,BWFae4EKyX6,"\+56 9 4045 5505",6079,,,-905000,9
"Victoria Leiva Villagómez",20190870,5,,"UpCwfr991o7eLpD example","\+56 9 8301 8394",,,fecha-6-2021,-752000,6
"David Guajardo Tijerina",4775198,6,,xTA27LO7JWgQ,"\+56 9 8112 9577","+72 8254 1123",,,-205000,4
"Sta. Óscar Flórez Venegas",3.393.722,4,,"61vbpc2fJn6e example","\+56 2 9870 9128","+55 4724 2078",,,-852000,7
"Emilio Linares Vanegas",22539970,1,,l8AXqx7N2,"\+56 2 9698 7042",965,,,137000,2
"José Delvalle Montez",20.587.925,4,,"uYDEzUSJL6 example","\+56 2 6467 5257",6947,,,-647000,4
"Francisca Delao Cotto",22.296.597,6,,"X8jxf8yuvBlswL5 example","\+56 9 1078 5689",9293,,,595000,2
"Sra. Bernardo Malave Haro",22375535,2,,"zemZV7WR example","\+56 2 6853 1663",5212,,,144000,1
"Emilio Bravo Márquez",14409674,8,,"3IWuvzGPV7 example","\+56 9 9553 8355",3548,,,9000,1
"Francisco Salas Navarrete",17877300,5,,"Bsa3pthoV example","\+56 9 3807 4393","+89 5787 5177",,,-540000,4
"Diego Fernández Irizarry",25.544.793,6,,"i6UbYNwyIdj example","\+56 9 9371 6841",1909,,fecha-5-2025,94000,7
"Federico Roybal Olivas",27.793.145,7,,CxFX9BDGEAzflyG,"\+56 2 3030 1049",,,fecha-1-2020,489000,10
"Diego Ocasio Rocha",13745946,4,,GHf8E7Hus0SuR,"\+56 9 6919 9588",2118,,,903000,2
"Julia Escobedo Olivas",22866815,1,,"ZxTr21L3rsnX7tsa example","\+56 9 4749 5771",5135,,,-548000,1
"Norma Esparza Altamirano",12.872.559,6,,xTQ4sN3Wn4awE,"\+56 2 2305 1723","+69 5265 5839",,fecha-3-2027,87000,3
"Berta Feliciano Leal",12.240.857,1,,fNAZP3H0wv,"\+56 9 1858 0889","+94 8434 4334",,fecha-12-2025,-692000,6
"Esteban Delagarza Lucio",8918532,0,,"CPq7PRZ5q5A77vb example","\+56 2 9112 1659",,,,-179000,4
"Víctor Pulido Dávila",19.631.276,1,,8Go91ZKg,"\+56 2 0401 9351",3848,,fecha-12-2024,457000,7
"Rocio Hurtado Acuña",14418082,5,,"74rvZlbdu example","\+56 2 1352 6931","+89 4876 5787",,fecha-3-2029,-922000,3
"Marilu Benavídez Fonseca",21214742,6,,bGfAl8L3f6zmceaw,"\+56 9 5996 1375",5823,,,164000,9
"Patricia Ballesteros Serna",15.317.354,0,,"Ib29chWe2DratgcT example","\+56 9 6424 7587",6369,,fecha-1-2026,-321000,6
"Eva Briones Galindo",18.559.319,6,,"FWlarj1LAg7zWMJl example","\+56 9 7147 5539","+74 1683 5088",,fecha-3-2021,-181000,6
"Ana Menchaca Botello",9.086.784,5,,"oKBz0ItDwS example","\+56 2 5338 4297","+93 5287 8477",,,-873000,5
"Ana Luisa Rodríquez Marrero",24.150.154,6,,"rxpBCTK8ecrKQ47 example","\+56 9 3138 9431",,,,888000,8
"Laura Barrera Almonte",29.663.917,1,,"2NXQf5rmN6E8k example","\+56 9 3306 3140",3290,,fecha-1-2022,903000,1
"Reina Hinojosa Guajardo",24.963.079,7,,"Md8CI3pEo example","\+56 9 0814 7767",6308,,,544000,9
